HPworkload,ground truth,random,prediction,_PCIe read bandwidth,_PCIe write bandwidth,_Long_Kernel,_ave_Kernel_Length,_long/short_Ratio,_avg_Thread,sm%,mem%,CPU%,MainMem%,ground truth value
whisper-large-v2_batch8-inf,1.0,0.3674855031148093,0.7151955346153366,0.9593278425509489,0.9593278425509489,0.1247370280705411,0.135626827132966,0.135626827132966,0.1247370280705411,0.07902106275912374,0.2400614301260157,1.0,0.135626827132966,63.432861246081565
vit-base-patch16-224_batch8-inf,1.0,0.6836953104287885,0.9821456060138438,0.4331939243083534,0.8213231103535504,0.8475508953643445,0.8475508953643445,0.555587620992776,0.8475508953643445,0.48577541522297707,0.8475508953643445,0.8674499218624596,0.8719359223002174,164.68619473544885
albert-base-v2_batch2-train,1.0,0.5183078726812193,0.9118106417235419,1.0,1.0,0.7060050740300098,0.7060050740300098,0.3089331943954119,0.7060050740300098,0.2409788861793479,0.7060050740300098,0.9327473081304968,0.6881957758535503,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.660374997974563,0.8492484265236528,0.425570367026222,0.7466199559173542,0.8492484265236528,0.8492484265236528,0.6198710228818003,0.8492484265236528,0.425570367026222,0.8492484265236528,0.7497007093472036,0.7196597669367438,150.99680863628137
wav2vec2-base-960h_batch8-inf,1.0,0.597826451695717,0.6130771635153063,0.4332363774853572,0.8170276933133359,0.7661181000747064,0.7661181000747064,0.5408816857225652,0.7661181000747064,0.47741268319685826,0.7661181000747064,0.7896620849932613,0.7068441768316699,120.63426590505317
bert-base-cased_batch8-train,1.0,0.49580348584978634,0.49036166250549823,0.3698120964530976,0.9281510999578694,0.6367572013849245,0.6367572013849245,0.3609877983214358,0.6367572013849245,0.26646397415091333,0.6367572013849245,0.8186076151158612,0.3609877983214358,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.6460980182354901,0.7147995820164955,0.5248421970324572,0.5248421970324572,0.44088293183265936,0.6905420286133422,0.6905420286133422,0.6853413952213205,0.6182396137378569,0.7147995820164955,0.775804652083366,0.7517407404743053,145.3165178952383
vit_h_14_batch8-train,1.0,0.45554046459911623,0.7829341463800602,0.35316340333778196,0.35316340333778196,0.7829341463800602,0.7829341463800602,0.31694825499495827,0.7829341463800602,0.13866097153499876,0.7829341463800602,0.9574444325669773,0.31694825499495827,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6158312002752319,0.7234784762002893,0.8823843317812649,0.8823843317812649,0.3608862720942287,0.6044940372869132,0.6044940372869132,0.5943226119737717,0.48945445739378673,0.7234784762002893,0.9168759341294026,0.6044940372869132,164.68619473544885
whisper-large-v2_batch16-inf,1.0,0.31356482339747643,0.23669581488622096,0.3164147431222791,1.0,0.3350483984690859,0.3350483984690859,0.16430429476399308,0.3350483984690859,0.11512781327859814,0.3350483984690859,0.3044983956501828,0.16430429476399308,46.115004525352035
wav2vec2-base-960h_batch16-inf,1.0,0.7174514190501717,0.611645375334985,0.7735589159373564,0.7735589159373564,0.7209556145269895,0.7209556145269895,0.5580567580990071,0.7209556145269895,0.5543157707364174,0.7209556145269895,0.7735589159373564,0.6769869359071918,123.8383918006404
albert-base-v2_batch16-train,1.0,0.5546830258037783,0.9353966800994905,0.45608041232739366,1.0,0.6894679254398438,0.6894679254398438,0.3122920700032064,0.6894679254398438,0.37005402136749815,0.6894679254398438,0.8425494915750965,0.6121217939728244,76.26824051724324
wav2vec2-base-960h_batch2-inf,1.0,0.5505580830822158,0.5446304762980363,0.35087164938969445,0.8717991927662279,0.7782071968695128,0.7782071968695128,0.4236461307417013,0.7782071968695128,0.35087164938969445,0.7782071968695128,0.36577637644896194,0.7058265126335805,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4595094639905561,0.8648474839143732,0.37304928418607514,0.9248744559537534,0.21649247331875762,0.3599723746445445,0.3599723746445445,0.35442290399174053,0.2778883294133905,1.0,0.3838404961737837,0.5796021446962236,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.588589970281189,1.0,0.37673399669586877,0.37673399669586877,0.8619407417410206,0.8619407417410206,0.5075629810749479,0.8619407417410206,0.4534389767182208,0.8619407417410206,0.9187123140753355,0.9194540049108875,139.57993180217647
bert-base-cased_batch16-train,1.0,0.49496818970420725,0.5717007991984785,0.481026864719806,0.481026864719806,0.45646232158069994,0.4646706709616116,0.4646706709616116,0.45646232158069994,0.3756197529592643,0.5717007991984785,0.481026864719806,0.6579126479085039,76.23065720097128
bert-base-cased_batch2-inf,1.0,0.6113594205831538,0.5856511662861441,0.32511709430952296,0.7607488509090041,0.8937400618301844,0.8937400618301844,0.4809227662705972,0.8937400618301844,0.6462781442162702,0.8937400618301844,0.7567513898553262,0.726479381278119,143.5958090967668
bert-base-cased_batch2-train,1.0,0.4929511977652842,0.4980607364592595,0.33795948753442673,1.0,0.7111853388365563,0.7111853388365563,0.3009878714032219,0.7111853388365563,0.19633391028838287,0.7111853388365563,0.9304533960046943,0.6964830732245132,99.59142512302661
vit_h_14_batch16-train,1.0,0.6674633037914689,0.8308877373737784,1.0,1.0,0.8308877373737784,0.8308877373737784,0.8308877373737784,0.8308877373737784,0.3125775145247147,0.8308877373737784,0.3125775145247147,0.3125775145247147,64.06757245336577
vit_h_14_batch2-train,1.0,0.3672968752202588,0.6819940662041939,0.30412184830454586,0.968078505465862,0.6819940662041939,0.6819940662041939,0.2605690666769223,0.6819940662041939,0.08230815809032595,0.6819940662041939,0.3085438202030982,1.0,92.80283302029225
whisper-large-v2_batch2-inf,1.0,0.41536153583735713,0.7367647965330117,0.278821260644842,0.9940672279288373,0.09178514017929278,0.5740587408986941,0.04407695001775774,0.7367647965330117,0.06504381840805921,0.8201087807018417,1.0,0.23459360327590895,85.42378243161039
