HPworkload,ground truth,random,prediction,_Threads,_Compute (SM) Throughput,_DRAM Throughput,_Memory Throughput,_Registers,_Static Shared Memory,exclusive_throughput,sm%,mem%,memcap,ground truth value
whisper-large-v2_batch8-inf,1.0,0.5753141493611379,0.7455173329625875,0.13002544337590874,1.0,0.7455173329625875,0.42571382110605577,0.13002544337590874,0.7455173329625875,1.0,0.13002544337590874,0.7455173329625875,1.0,60.85290992603713
vit-base-patch16-224_batch8-inf,1.0,0.6625950968936053,1.0,1.0,1.0,1.0,0.689655116862037,1.0,1.0,0.6462670375646704,0.44087584173166394,0.689655116862037,0.8362539172648639,161.7458225305613
albert-base-v2_batch2-train,1.0,0.5010169342164548,1.0,0.2409788861793479,1.0,0.9327473081304968,0.6502312881596128,0.2409788861793479,0.07550680124525641,1.0,0.2409788861793479,0.6502312881596128,0.9327473081304968,100.3471630584049
bert-base-cased_batch8-inf,1.0,0.8808429681745517,0.9958906889223409,0.8185795337680415,0.9958906889223409,0.9599294197859067,0.9599294197859067,0.8185795337680415,0.6838335215449439,0.9958906889223409,0.8185795337680415,1.0,0.9599294197859067,113.2024145437841
wav2vec2-base-960h_batch8-inf,1.0,0.5366628689225362,1.0,1.0,1.0,1.0,1.0,1.0,0.21685313088748912,0.7137743979302026,0.43748402354698124,1.0,0.7137743979302026,119.46299647145413
bert-base-cased_batch8-train,1.0,0.5545272470150087,1.0,0.6367572013849245,1.0,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.6367572013849245,0.8186076151158612,0.36760076136275066,0.6367572013849245,0.8186076151158612,94.56497148992443
bert-base-cased_batch16-inf,1.0,0.7024491207874868,1.0,0.9307997442515209,0.9307997442515209,0.9307997442515209,0.7147995820164955,0.9307997442515209,0.4187611347108335,0.775804652083366,0.6182396137378569,0.7147995820164955,0.775804652083366,145.3165178952383
vit_h_14_batch8-train,1.0,0.4815295090769313,1.0,0.13866097153499876,1.0,1.0,1.0,0.13866097153499876,0.13866097153499876,1.0,0.13866097153499876,1.0,1.0,70.24698151314354
vit-base-patch16-224_batch16-inf,1.0,0.6474002516132468,1.0,0.8773013744577847,0.9087149576753218,0.8773013744577847,0.8773013744577847,0.8773013744577847,0.2836950706133666,0.9087149576753218,0.5784500916663324,0.8773013744577847,0.9087149576753218,159.91430169366595
whisper-large-v2_batch16-inf,1.0,0.5611876679452256,1.0,0.36516795518900447,1.0,1.0,1.0,0.36516795518900447,0.21835179898513768,1.0,0.5191836220132353,1.0,0.36516795518900447,20.749064064656633
albert-base-v2_batch16-train,1.0,0.6398944660990434,1.0,0.5400242394663252,1.0,1.0,1.0,0.5400242394663252,0.27919225403965087,1.0,0.5400242394663252,1.0,0.644007593815133,52.263152361310574
wav2vec2-base-960h_batch2-inf,1.0,0.6555002218925108,0.9362292935767959,0.9362292935767959,0.9362292935767959,0.9362292935767959,0.5446304762980363,0.9362292935767959,0.38919208081208234,0.8717991927662279,0.43033609982218207,0.5446304762980363,0.8717991927662279,119.14691721842664
albert-base-v2_batch8-train,1.0,0.4601009469956162,1.0,0.2778883294133905,0.9248744559537534,1.0,0.11645718692848599,0.2778883294133905,0.11645718692848599,0.9248744559537534,0.2778883294133905,1.0,0.9248744559537534,92.50244247345861
vit-base-patch16-224_batch2-inf,1.0,0.6485518410296931,0.8575595254353239,0.8575595254353239,1.0,0.8575595254353239,0.8575595254353239,0.8575595254353239,0.8575595254353239,1.0,0.45113416138436896,0.8575595254353239,0.8575595254353239,140.29303667130998
bert-base-cased_batch16-train,1.0,0.7242885248910577,1.0,1.0,1.0,1.0,0.4802604342820521,0.7163735408469651,0.7163735408469651,1.0,0.7079557163370506,0.4802604342820521,1.0,50.153113530896476
bert-base-cased_batch2-inf,1.0,0.7689082969264789,0.9599974192541695,0.6383186313740139,0.9599974192541695,0.9599974192541695,0.9599974192541695,0.6383186313740139,1.0,1.0,0.6383186313740139,0.7846922764699691,0.9599974192541695,108.66632811137836
bert-base-cased_batch2-train,1.0,0.5831049585036845,1.0,0.7236445460266404,0.9254459811139454,0.7236445460266404,0.7236445460266404,0.7236445460266404,0.08084073345571303,0.9467539452546334,0.3438801766250293,0.7236445460266404,0.7086847124313713,97.87672941119317
vit_h_14_batch2-train,1.0,0.45909010776497033,0.7937387134826135,0.7044821906008567,0.7937387134826135,0.7044821906008567,0.7044821906008567,0.7044821906008567,0.7044821906008567,1.0,0.08502219357790342,0.7044821906008567,1.0,89.84042789328248
whisper-large-v2_batch2-inf,1.0,0.5788307136736975,0.7411619413991534,0.7411619413991534,0.7411619413991534,0.7411619413991534,0.7411619413991534,0.7411619413991534,0.7411619413991534,1.0,0.28364828032249734,0.825003337460946,1.0,84.91698260098705
