workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
bert-base-cased_batch2-train,vit_h_14_batch2-train,"(2.992375197813264, 6.321782014364677)","(5.821831869510665, 5.655405205341545)","(8.377845253662537, 4.995684356446002)","(10.60804361303274, 4.3885850834060935)","(12.991406725759523, 3.7227251907653027)","(15.443629324323359, 3.104883282398075)","(17.498062792985387, 2.351130943222034)","(19.777768073712082, 1.6664049276727915)","(21.93417279948661, 0.8457202569926896)","(11.039955593474708, 4.672211350293542)"
bert-base-cased_batch2-train,albert-base-v2_batch2-train,"(3.125658106205872, 24.425446874653048)","(6.081236135546546, 21.857923497267763)","(8.630868242063425, 19.250401050021875)","(10.829221431378542, 16.944801026957638)","(13.23181683488652, 14.148718754912748)","(15.693306838559588, 11.376498911188614)","(17.68994230038351, 8.999140991087215)","(19.852954992631645, 6.3062144877315465)","(21.958875881139186, 3.1959092361776924)","(12.239755204895904, 15.31547559192766)"
bert-base-cased_batch2-train,albert-base-v2_batch8-train,"(None, None)","(5.943409336283659, 24.41008950366151)","(8.520285959812043, 21.14607310814234)","(10.77719873379997, 18.598523742177967)","(13.091243997105455, 15.374759769378604)","(15.559480921112682, 12.556241498378151)","(17.593584879116513, 9.708541493901821)","(19.895503352943596, 6.462644568012602)","(21.94657817824177, 3.286388190911768)","(6.7889242330437005, 24.37104922444213)"
bert-base-cased_batch2-train,albert-base-v2_batch16-train,"(3.059233081913603, 28.814953967490023)","(5.925230301404168, 25.648112321043612)","(8.458314637848572, 22.294562096842004)","(10.656846290472389, 19.181876433989956)","(13.016277154118985, 16.08221338393685)","(15.46469360979072, 12.706932672426777)","(17.521244508967122, 9.923860039353238)","(19.8475069391031, 6.615812361873529)","(21.9827978998577, 3.3271785310937023)","(4.818285271543061, 27.43411230839726)"
bert-base-cased_batch2-train,mobilenet_batch8-train,"(3.733955659276546, 203.57047695177192)","(7.04136803721866, 171.8785151856018)","(None, None)","(12.713010549093859, 211.19557705597788)","(15.008472524812394, 211.63434903047093)","(17.23345588235294, 197.21218378936499)","(18.867924528301888, 197.0341715022566)","(20.71121531848378, 171.78189994378866)","(22.27899846704139, 181.51579947731054)","(22.21204488207007, 211.1080408952749)"
bert-base-cased_batch16-train,resnet-50_batch2-train,"(3.9815851685952466, 41.53076755816482)","(7.724803862401931, 50.05241090146751)","(11.60140874249016, 43.10053029448268)","(15.533980582524272, 40.31662269129288)","(18.15087918321044, 44.97292206263245)","(21.220159151193634, 42.168009714096485)","(24.108488196885986, 44.22319981477194)","(26.50835289244788, 36.63565742783159)","(30.30500947031546, 21.703312311800467)","(31.732040546496254, 11.534512953680776)"
bert-base-cased_batch16-train,albert-base-v2_batch8-train,"(3.3274409899136943, 27.395696592660236)","(6.62544800308426, 24.757582009490406)","(10.182288857728402, 21.527318391281437)","(13.183466929380682, 19.026289972550614)","(16.611319305680986, 15.67436506575886)","(None, None)","(23.147257819192642, 9.999427116154804)","(26.706873041452734, 6.67751763282)","(30.449701846669416, 3.407209442229167)","(20.91234785450047, 12.921635663714433)"
bert-base-cased_batch16-train,mobilenet_batch8-train,"(4.134366925064599, 180.76422571867977)","(8.063161431211153, 224.67284222908395)","(None, None)","(15.395718065912918, 205.5697564913225)","(18.633540372670808, 168.7279151943463)","(21.788470267816614, 203.48914635770407)","(24.270003792188092, 205.43156762570584)","(26.794258373205743, 200.63025210084035)","(30.411023996198626, 203.97810706180752)","(32.02956575300277, 95.13728908536206)"
bert-base-cased_batch8-train,vit_h_14_batch8-train,"(None, None)","(6.864139210913209, 7.801889200919071)","(10.279593057033932, 6.943844835969844)","(13.412242988973036, 5.9090135659814065)","(16.00658807740991, 5.0129095543825235)","(19.62401983945319, 4.011225130010422)","(21.896621468985913, 2.855402279089411)","(25.079751356935983, 1.9900471594290856)","(27.95544436701621, 0.9659820079529148)","(13.665859493309728, 6.081107971504756)"
bert-base-cased_batch8-train,vit_h_14_batch16-train,"(3.5565701926976168, 9.387594613191782)","(6.928977975748578, 8.337243689775963)","(10.295148147005548, 7.1551492021868155)","(13.349274989850231, 6.069284376557786)","(16.100796255278564, 5.096459161619127)","(19.541042617471234, 4.089842709681391)","(None, None)","(24.769875345900846, 2.0982324314229532)","(27.998625214178492, 1.0186951901319903)","(24.92877492877493, None)"
bert-base-cased_batch8-train,resnet-50_batch16-train,"(3.5476718403547673, 189.60168755428714)","(7.105584545353614, 171.40613607044702)","(10.437051532941943, 162.7263045793397)","(13.55191256830601, 143.94724446537919)","(15.781316049034803, 131.94024695622142)","(19.54624781849913, 115.49508692365835)","(None, None)","(25.074575245341748, 67.92167670526526)","(28.19062230319302, 38.10188763932873)","(25.374798661875854, 77.41608613046232)"
bert-base-cased_batch8-train,bert-base-cased_batch16-train,"(3.4454993165177985, 30.59878659984173)","(6.771450522834112, 26.878683871341472)","(10.124192960253962, 23.557185830149642)","(13.094812164579606, 20.239912758996727)","(15.869517302182057, 16.88915581520206)","(19.516161821508437, 13.472119390851153)","(None, None)","(24.99658476894145, 6.858756185260326)","(27.50326843418892, 3.4668649155512052)","(12.201100277792907, 22.33319294867938)"
bert-base-cased_batch8-train,bert-base-cased_batch8-train,"(3.3930510314875133, 28.22948216543653)","(6.704399154662715, 25.052192066805844)","(9.972029672868782, 22.017591137919567)","(13.235040132350402, 19.40668115429322)","(15.90862737099735, 15.917626283980402)","(19.331787557463166, 13.163217035396714)","(21.991479604466043, 10.056673545710723)","(24.99928979290361, 6.626447809820948)","(28.13799147787881, 3.3692958873532075)","(None, None)"
bert-base-cased_batch8-train,albert-base-v2_batch2-train,"(3.38132942601933, 24.48464763129583)","(6.670325494997256, 22.05390955669414)","(9.980357806444763, 19.512002838109503)","(12.980977991757383, 17.24633515377982)","(15.76165547900656, 14.44222381070475)","(19.229002725129366, 11.783119193987039)","(21.810320160239087, 9.215603226391998)","(25.03620996027172, 6.389673255344897)","(27.93601270120498, 3.25397255816476)","(22.989048710015197, 8.966863364022952)"
mobilenet_batch8-train,vit_h_14_batch8-train,"(206.1866394802682, 8.907128034136218)","(205.8489399335631, 8.17339581059974)","(203.77805568353847, 7.445994610425367)","(216.11243376084784, 6.461270434613466)","(199.0179596864129, 5.576499870441266)","(224.46970667873728, 4.534770531114224)","(199.2435772116293, 3.399824223747594)","(200.1150153063299, 2.3762351601937066)","(206.1045320908819, 1.1802244434677898)","(103.42211915649857, 9.302155689351832)"
mobilenet_batch8-train,mobilenet_batch16-train,"(206.3341551299071, 372.81932414297916)","(202.52174762975272, 386.346396965866)","(203.35407657420103, 413.6997427913903)","(202.70928759380178, 383.19749216300943)","(196.93269512552504, 392.7515743477702)","(205.64054532209386, 410.752688172043)","(199.48800606807623, 367.70545060762845)","(198.7023519870235, 387.7680497398807)","(186.1850679575498, 363.8961657537509)","(204.75036354823075, 377.65694513099356)"
mobilenet_batch8-train,vit_h_14_batch16-train,"(197.39081776447046, 9.7531707379346)","(200.25084841855852, 8.880803689485722)","(222.24215839499118, 7.810443401120962)","(205.56322172997312, 6.842230172981251)","(210.3116067332463, 5.794276634996597)","(196.46503686098964, 4.7174981205648026)","(204.07458832672867, 3.6298589153658485)","(202.48111737886748, 2.472389893297283)","(191.7959776565219, 1.2291282480297145)","(62.28241041338156, 10.3124093108638)"
mobilenet_batch8-train,resnet-50_batch16-train,"(214.9379783584059, 193.09996208770377)","(222.97950256853667, 184.95430611874357)","(222.9533578478808, 173.7449542327591)","(214.27040925648168, 152.53306713251808)","(202.33333333333334, 147.54019214985757)","(222.95130312972316, 129.7113752122241)","(223.45819377439082, 106.17009449694275)","(197.40039159255502, 79.73699316390962)","(212.56693553853452, 45.08970727101039)","(210.72397245983726, 191.1433575181386)"
mobilenet_batch8-train,bert-base-cased_batch16-train,"(194.2329538587968, 30.96843088834012)","(203.47735070070362, 27.68083519761372)","(197.80949220046466, 24.74402730375427)","(201.04166666666669, 22.18583023536584)","(196.55660302370316, 18.916963093575774)","(207.90167732308922, 15.57073105253444)","(205.9771250913658, 12.250744219510102)","(200.71842442092512, 8.154908103500548)","(198.99775419437228, 4.1710114702815435)","(93.21739130434783, 32.254700914114906)"
mobilenet_batch8-train,mobilenet_batch2-train,"(205.4740182467275, 49.61683335498117)","(214.20353519506327, 51.220166264414054)","(212.70688734650292, 52.76971957452687)","(199.33554817275748, 57.11722488038278)","(224.1749658269869, 48.15935451336359)","(204.47564721369022, 55.13856812933025)","(201.96941127173687, 52.83540802213001)","(193.0754482914176, 56.003518545667795)","(226.86990428925915, 60.72166587188046)","(202.1336327905671, 56.54233274126702)"
mobilenet_batch8-train,resnet-50_batch2-train,"(207.55020080321287, 39.043336058871624)","(186.9226589385981, 46.45506506141311)","(221.61761068513482, 40.44467972472207)","(205.77819198508854, 47.7440319960005)","(208.6582414627588, 45.688314794880995)","(210.5455542355844, 45.963181325953556)","(221.76849379613634, 39.23582580115037)","(197.32925065918178, 42.439728919009)","(215.7235093049753, 25.234509182190514)","(196.73235640896075, 41.053197205803336)"
mobilenet_batch8-train,bert-base-cased_batch8-train,"(201.3139596221167, 28.486646884272993)","(202.02938684411745, 25.734160758085487)","(202.06572769953053, 23.257785907235352)","(200.03729388469085, 20.90068906959276)","(198.43840974575636, 17.574853314049815)","(200.0950875705126, 15.052920423363387)","(193.3098151067077, 11.758077554319868)","(197.39662011445722, 7.896360271437384)","(201.5960729118277, 4.062529093632832)","(129.28723364086042, 29.831266896616018)"
mobilenet_batch8-train,vit_h_14_batch2-train,"(203.5924889263295, 6.5060035765988244)","(209.80999350078372, 6.041818239331921)","(201.84684264527561, 5.442060574977918)","(202.7372087308625, 4.9173574996138205)","(204.7218842261147, 4.270446720028619)","(197.0578396416537, 3.6314893859740853)","(196.7260064438442, 2.8355106888361044)","(209.57674779858323, 1.99219809333083)","(210.78916089853075, 1.0348741760965738)","(174.88752104667532, 6.6557479875945225)"
mobilenet_batch8-train,albert-base-v2_batch2-train,"(200.60948339521772, 24.631154678675394)","(196.54724767975821, 22.831313492383796)","(194.2891198794019, 20.644354081951832)","(196.23828935135523, 18.717209434229808)","(195.97497550312804, 16.131528991942382)","(199.7766957882984, 13.567870187003626)","(205.21800035020138, 10.852526226938382)","(202.66515630654018, 7.393246008393947)","(201.65332616083984, 3.9029851923107253)","(189.60474638589454, 24.622884359494112)"
mobilenet_batch8-train,albert-base-v2_batch8-train,"(196.11101878012298, 28.19797327067117)","(207.36015503562993, 25.196519730712197)","(207.16917408658273, 22.68645429624728)","(193.34431747094638, 20.815715865478435)","(207.22346967228754, 17.284684149404487)","(193.79898994379425, 14.866549489349511)","(208.76261940611656, 11.62108015518984)","(199.19824440872193, 7.832674491182122)","(199.24268078687314, 4.021178205214128)","(118.27214148443093, 29.660755113390596)"
mobilenet_batch8-train,albert-base-v2_batch16-train,"(201.7004098109976, 29.294778710777194)","(194.826380797017, 26.628025422877723)","(201.13757483389614, 23.784199397706157)","(195.28059970872312, 21.332352535515607)","(196.50224767534945, 18.33249375253109)","(200.15869359338603, 15.187470336971998)","(199.85845718329796, 12.003156002224722)","(199.98043376322832, 8.008906456317803)","(197.9409660663743, 4.092748381975148)","(81.9778452279036, 30.918389445101532)"
mobilenet_batch8-train,resnet-50_batch8-train,"(207.7170418006431, 158.17805383022775)","(217.21122871606073, 149.74519796158367)","(224.32608224326083, 138.71992737176578)","(206.7099567099567, 129.3599729089062)","(189.37615028241416, 119.3004372267333)","(202.31623729614748, 108.16933314455615)","(202.95645225729123, 90.45166637068608)","(211.26273303863155, 68.68341798894232)","(221.25315584117513, 39.16040903149748)","(193.98097614221112, 152.58637906930298)"
mobilenet_batch8-train,bert-base-cased_batch2-train,"(199.76504658088135, 22.204279370205896)","(192.57211581611588, 20.699172033118675)","(203.65339883208355, 18.852654129969054)","(197.53306848785132, 17.258812454237997)","(198.57495700301303, 15.026866215354724)","(219.57677746898045, 12.720848056537102)","(197.9062172708351, 10.263640793306863)","(203.1510478234249, 7.046188118988054)","(199.340790632593, 3.7427484249267042)","(197.62521135236855, 22.092543208774533)"
mobilenet_batch8-train,mobilenet_batch8-train,"(199.1883294943512, 214.9992964682707)","(214.50068399452806, 176.60656495607952)","(203.18213262180058, 191.9356864715488)","(198.97156049952775, 206.23565933324335)","(209.81672635348642, 212.7541074909496)","(193.55511523620814, 204.11434678065723)","(216.06079277058944, 207.89115646258503)","(214.99184182743065, 184.83125680416114)","(208.33333333333334, 207.83460282916212)","(200.5298553087426, 199.81692166862823)"
vit_h_14_batch8-train,albert-base-v2_batch16-train,"(0.9417304296645085, 29.122405108973656)","(None, None)","(2.7631862992012666, 22.723655374217955)","(3.905803650264369, 19.68980076807197)","(4.88198992659825, 16.629036304340037)","(5.81323033615921, 13.418063779180313)","(6.871489924017179, 10.41549754203237)","(7.781834280601221, 6.9722537359409165)","(8.646269092324156, 3.4993975983121444)","(4.3822169635618655, 19.514041488366225)"
mobilenet_batch2-train,vit_h_14_batch8-train,"(51.79926611625386, 8.927371625213983)","(53.945910157318245, 8.17943364916225)","(55.53627517736728, 7.448027101459871)","(57.10337415070439, 6.4615163419698325)","(56.46642357137154, 5.573326816528853)","(53.72243952538077, 4.539404886396045)","(55.211497652088376, 3.3998015299106887)","(58.112223210360845, 2.37490557885215)","(54.596076770913136, 1.180073136731707)","(27.768279245979407, 9.328278480858105)"
mobilenet_batch2-train,mobilenet_batch16-train,"(51.99721087757745, 382.90940984838994)","(57.94353139485882, 411.25016821423765)","(51.420568227290914, 392.90305991257395)","(50.817058589079316, 396.36835278858626)","(55.32969757064947, 396.16282084521646)","(55.32445923460899, 418.5727982468155)","(53.63910212807307, 380.57285180572853)","(51.82987141444115, 392.54977520873473)","(51.913680781758956, 405.1438419726899)","(54.479186648762706, 370.3793479578233)"
mobilenet_batch2-train,vit_h_14_batch16-train,"(54.97196623058581, 9.754042373909213)","(54.111808276772095, 8.871986181068644)","(54.54442338684903, 7.816576462282972)","(54.67416094417926, 6.847304658004467)","(55.85710857320327, 5.7941667756864925)","(53.98849449169102, 4.718561579853471)","(54.083918405173804, 3.631575695061722)","(52.62411995976959, 2.4729440820085227)","(54.132085574512615, 1.22867410143155)","(17.020855495905593, 10.318189184809032)"
mobilenet_batch2-train,resnet-50_batch16-train,"(54.92061850338729, 189.9670541430969)","(59.1193051957946, 184.37405731523378)","(56.41243337578416, 170.33610166657377)","(53.684809738582125, 157.48518423086833)","(50.372353777926534, 148.37112200805942)","(53.86908047245833, 129.04315513892408)","(58.722473840387316, 107.8030196133766)","(55.15621329574818, 80.00837784061159)","(55.66812705366922, 45.400522937960545)","(55.10832567939921, 198.20988455052537)"
mobilenet_batch2-train,bert-base-cased_batch16-train,"(54.7711067743211, 30.452688401397936)","(52.13486299687752, 27.782767498952158)","(56.35007562718406, 24.833750351231654)","(51.80375435678774, 22.08918986467991)","(55.38231457027397, 18.95250640770354)","(55.06742347189868, 15.59873596449943)","(54.4470383007106, 12.230884300842849)","(53.156351926014615, 8.163875729624401)","(54.21516545688564, 4.169315544852715)","(25.008084510078692, 32.44528354660513)"
mobilenet_batch2-train,mobilenet_batch2-train,"(53.804040022654334, 47.412188159364526)","(55.69279137660004, 58.706008913477795)","(54.725320985055774, 53.84832252607838)","(54.168772107124816, 49.902024820378834)","(48.75257495994507, 58.418718458479894)","(49.98311381290105, 56.3172637476043)","(47.20261300179117, 54.58702486424693)","(54.03011514614703, 55.202312138728324)","(53.90955669414124, 55.831628178895066)","(51.60450997398092, 55.458768873403024)"
mobilenet_batch2-train,resnet-50_batch2-train,"(53.41084567172313, 46.72211350293542)","(54.824561403508774, 41.11063280241068)","(57.06214689265537, 47.78583937953465)","(54.68018056383613, 43.14434154054665)","(55.25370660281794, 46.41555285540704)","(55.24577507077293, 43.10053029448268)","(56.61770739312382, 39.979068550497125)","(52.32509072495569, 42.27534307215582)","(53.98273871694794, 25.358470525756772)","(55.360956856044425, 42.158702130007725)"
mobilenet_batch2-train,bert-base-cased_batch8-train,"(53.967816725202574, 28.84225390196638)","(53.143241781887596, 26.127070094030238)","(54.2546435942213, 23.265113235668327)","(54.09664335789559, 21.072733857956603)","(53.76721799116585, 17.563760108309854)","(51.914681461690385, 15.02747209742811)","(52.92264195085044, 11.707745405319708)","(53.63271830900774, 7.870852429715748)","(52.74478888157182, 4.065006224540781)","(34.09134535403043, 30.366773688455883)"
mobilenet_batch2-train,vit_h_14_batch2-train,"(54.58631256384066, 6.509995057857155)","(53.40981516889738, 6.03408785758289)","(49.38329175313017, 5.449435797942909)","(55.08682743447893, 4.918687148320307)","(53.49253053539835, 4.280927459572132)","(50.520739662868074, 3.6325599087105362)","(57.488535466874815, 2.8340801851796895)","(57.533772567650345, 1.990734226558062)","(53.63729969110194, 1.0353930970179595)","(46.51549592504297, 6.670275367127068)"
mobilenet_batch2-train,albert-base-v2_batch2-train,"(53.056058244505586, 24.66398435456346)","(53.22836387772411, 22.837370242214533)","(52.33036386229588, 20.638328920761325)","(53.829307772875865, 18.72499787215933)","(53.005755848133106, 16.12115290669272)","(53.41543996817215, 13.584812454116953)","(53.47694718498539, 10.860145460130102)","(52.787887430481064, 7.398992541217621)","(51.102465624226845, 3.9036931302887155)","(50.10492396741887, 24.74969062886714)"
mobilenet_batch2-train,albert-base-v2_batch8-train,"(51.818933195980016, 28.401526582053783)","(53.51545247918305, 25.475340666339378)","(53.4041795412323, 22.65112547779718)","(53.66079460597221, 20.647159402522824)","(53.25110107001877, 17.4588308039246)","(52.272085109519544, 14.91829900311575)","(54.886437691583595, 11.66676794069393)","(56.01465878745756, 7.819181429444105)","(51.73711673431314, 4.022441873619904)","(31.73965952001606, 29.617745966124705)"
mobilenet_batch2-train,albert-base-v2_batch16-train,"(51.94744851138964, 29.47388480411618)","(53.112513495164, 26.477973065510156)","(54.82471520604354, 23.830923705092317)","(52.42555321202588, 21.33652154919701)","(53.89179971140417, 18.374418374418372)","(53.41265272180643, 15.180265654648958)","(53.358497040404906, 12.00385468609532)","(51.380698740357, 8.010738533119829)","(53.75595190892071, 4.092549839363008)","(22.814288533649105, 31.17651011220856)"
mobilenet_batch2-train,resnet-50_batch8-train,"(52.05220946689731, 155.205688166582)","(56.55755956357159, 149.96564922956128)","(53.56622998544396, 139.70924385114748)","(58.88767720828789, 129.06495481037248)","(56.947174836704924, 118.58750485060148)","(57.245913083949034, 107.2581777341008)","(59.243822566239956, 89.46135831381734)","(51.90121520972168, 68.64639022417899)","(58.300713792309466, 38.97859748475804)","(54.71421592574499, 132.03145251879374)"
mobilenet_batch2-train,bert-base-cased_batch2-train,"(50.511367462982385, 22.242692489159495)","(50.52166176906694, 20.74645319474423)","(53.38325580634877, 18.918583208324176)","(53.46836951260379, 17.270253297048356)","(53.22221573170811, 15.038050825573801)","(51.42290128228322, 12.745495625977638)","(54.396856649246686, 10.258748432691212)","(52.54028614229484, 7.046438879260338)","(51.842435554983425, 3.741694571897228)","(None, None)"
mobilenet_batch2-train,mobilenet_batch8-train,"(55.344655344655344, 195.27156549520765)","(53.34120657415609, 196.3757871738851)","(48.84080370942813, 203.7605014001867)","(49.745158002038735, 198.20988455052537)","(55.466559871846215, 197.39051802092754)","(53.842186694172256, 204.19617800347456)","(55.05661850839516, 188.99196042053183)","(55.60863749283394, 189.484126984127)","(50.99778270509978, 225.3354962394927)","(52.90685978676323, 205.5421038471886)"
mobilenet_batch16-train,vit_h_14_batch8-train,"(363.08862179653653, 8.89515016387335)","(395.78666412468425, 8.17339581059974)","(386.9572479758064, 7.453803976662959)","(371.7434485508969, 6.4615163419698325)","(381.27052466619864, 5.577232626810867)","(411.18916959045197, 4.527769628977725)","(384.3889406545563, 3.3981079121651376)","(373.1001264042702, 2.3750901539456337)","(386.33542089251335, 1.1797442240402225)","(192.16182048040454, 9.284577150704242)"
mobilenet_batch16-train,mobilenet_batch16-train,"(406.12061206120615, 365.72522738152225)","(387.32329298715695, 366.6466706658668)","(383.3840714917019, 386.1511245893354)","(374.6835443037975, 412.8613888138341)","(397.4383854065593, 405.9511158342189)","(367.48552027161975, 391.84510834722397)","(385.94302349760864, 400.524246395806)","(394.0886699507389, 372.77384727982434)","(415.05899981269897, 381.6660422130636)","(377.78678556951763, 403.21942208734663)"
mobilenet_batch16-train,vit_h_14_batch16-train,"(380.47763999264544, 9.720287282836185)","(375.5342494313368, 8.880829497372948)","(382.9888851321797, 7.823400055808286)","(381.5705005017275, 6.849622105272595)","(374.930158858853, 5.791476523294774)","(393.9549172935368, 4.722309357620674)","(387.1174434230081, 3.625922498279585)","(381.12350243326046, 2.4713502095714683)","(367.79259729035994, 1.2284153040609256)","(118.79036340960448, 10.303682150286756)"
mobilenet_batch16-train,resnet-50_batch16-train,"(429.29421985996834, 187.08295071931434)","(402.86308949692875, 185.82026024565243)","(383.08363360515835, 171.60826594788858)","(404.6499245718342, 157.37975074672985)","(389.62825128433315, 143.10465933036758)","(387.78027719323705, 128.03217562528803)","(413.02360765278786, 109.21306554213423)","(366.9467131590648, 79.68917051292081)","(417.7545691906005, 45.45522154958279)","(369.9470455617889, 189.95524614619592)"
mobilenet_batch16-train,bert-base-cased_batch16-train,"(374.7725424909985, 31.010860484544693)","(397.9880612747626, 27.111117603236973)","(376.0075368994033, 24.89671084401996)","(370.44907210653065, 22.158548233046798)","(378.84352546824766, 19.019511395310705)","(379.28863707900535, 15.582627385460132)","(378.86827410514394, 12.251957276580015)","(383.0598750451451, 8.148284733380748)","(375.04247680722307, 4.1689783981329445)","(171.27948573119232, 32.35986400488188)"
mobilenet_batch16-train,mobilenet_batch2-train,"(373.0958518865713, 60.366624525916556)","(402.3455119530897, 56.1764705882353)","(404.57856399583767, 55.64457392571012)","(378.07476273484406, 51.21329936988873)","(386.20150493501416, 50.23671751709627)","(400.54127198917456, 55.8806319485079)","(413.9948250646867, 60.983397190293736)","(365.62431664115456, 55.0273696341112)","(379.0133124510572, 47.23630518115494)","(380.1458480357563, 59.059987631416206)"
mobilenet_batch16-train,resnet-50_batch2-train,"(399.6522014070034, 40.21052631578947)","(408.42556229917886, 46.01855198168895)","(354.45877734155914, 46.11855607871544)","(387.170241032454, 47.43573823419843)","(417.3164829255176, 44.962335216572505)","(406.55157149181053, 45.963181325953556)","(367.7154582763338, 45.90242730112954)","(386.47342995169083, 42.191296664457695)","(405.0632911392405, 25.47685740963052)","(394.0533763209744, 46.39863962103728)"
mobilenet_batch16-train,bert-base-cased_batch8-train,"(368.2729896605897, 28.864367539613337)","(373.82933025152363, 25.78877382439457)","(378.89154481143487, 23.294186159371055)","(370.58443545371097, 20.888410196155228)","(373.5445852957253, 17.59950134746182)","(369.0400941934684, 15.020065869247198)","(381.49455091338, 11.74944312535187)","(332.2399732021743, 7.9133814455934415)","(384.0418034618492, 4.063870497993464)","(242.4366416898959, 30.185356957567564)"
mobilenet_batch16-train,vit_h_14_batch2-train,"(350.33175355450237, 6.498809118747873)","(378.24673254701946, 6.038570976920645)","(384.16057800648167, 5.428372482983048)","(367.513233171149, 4.9172942009396925)","(364.8473984621916, 4.2741258741258745)","(387.9743587655065, 3.625939706887387)","(384.9325653729521, 2.8337648271922733)","(393.84431216127115, 1.9917410528072077)","(400.24665899394085, 1.0346583460634229)","(329.2127344185604, 6.626882242731247)"
mobilenet_batch16-train,albert-base-v2_batch2-train,"(386.8641285656221, 24.545961693423415)","(371.2635211103788, 22.82999723272761)","(369.38150642988364, 20.627793347015743)","(314.4418895156863, 18.769729545260642)","(374.30740816745333, 16.100440729236123)","(370.658145789752, 13.515266107398585)","(377.1480711714908, 10.853180584865843)","(380.136339007825, 7.395648519936501)","(371.7107050588578, 3.902285201864425)","(365.44455679839876, 24.432680561211267)"
mobilenet_batch16-train,albert-base-v2_batch8-train,"(303.7685028484256, 28.314825465646155)","(366.9191996646525, 25.425748867759623)","(365.34576534576536, 22.89229888757735)","(382.7092172415914, 20.695453467566345)","(380.6745777443853, 17.327112418666353)","(397.23803326742177, 14.834158740950775)","(391.92116573650526, 11.607731232656416)","(388.16082850239934, 7.814535035165408)","(387.46230219240283, 4.015946654841935)","(225.7386079118678, 29.52438067998339)"
mobilenet_batch16-train,albert-base-v2_batch16-train,"(376.2278978388998, 29.340162509089758)","(377.00472937467157, 26.386499665903695)","(389.1371880949995, 23.82052466759074)","(374.72393898409547, 21.30590504178529)","(374.1876937038091, 18.308080808080806)","(378.7042583835732, 15.142738257442868)","(369.34068650947825, 11.999741384883947)","(387.19000868406573, 8.006108108341277)","(374.4873426672324, 4.092179879527635)","(154.55910188629983, 30.984457688519388)"
mobilenet_batch16-train,resnet-50_batch8-train,"(390.0068342319083, 148.59476806379462)","(342.1727972626176, 150.67547579134208)","(361.96495259982765, 138.6947444857947)","(396.49340788292955, 129.99829845159095)","(418.64600533468814, 117.75585696670775)","(365.5786350148368, 108.42262115944085)","(411.1872934444828, 89.85592472802118)","(430.93879768696394, 68.67107096310278)","(397.5223675154852, 38.75025360113613)","(387.64385221078135, 149.98036906164114)"
mobilenet_batch16-train,bert-base-cased_batch2-train,"(376.6772947511391, 22.21648732650382)","(364.941371956181, 20.687277324445468)","(317.9866299646087, 18.941386930443016)","(377.5455359808898, 17.268897668698816)","(388.4431424905054, 15.007390002652821)","(385.28773905233413, 12.730499189877323)","(376.79284500677034, 10.259014201998953)","(385.39136762632467, 7.046137969075284)","(390.7295863416969, 3.7400477894995325)","(368.34685868861203, 22.012963189433776)"
mobilenet_batch16-train,mobilenet_batch8-train,"(381.9168173598553, 185.1672321861367)","(395.3144994586081, 200.15719151165837)","(385.23814530543586, 207.13026975735394)","(388.1543000764944, 218.56672865112287)","(382.68187354667253, 220.58611231413312)","(406.18101545253865, 206.37493246893573)","(374.3880947718817, 209.31506849315068)","(412.1707008846116, 200.34089419168743)","(384.65741449021965, 220.01439884809216)","(384.7731935263278, 231.16490166414522)"
vit_h_14_batch2-train,vit_h_14_batch8-train,"(None, None)","(1.735054182393766, 7.766477079235348)","(2.441336501876453, 6.794553684978167)","(3.2093467717216884, 5.7163807229276244)","(3.8241262683201804, 4.787702372857988)","(4.474943884679743, 3.802887008461921)","(5.039890835566092, 2.662730658171952)","(5.683621692987823, 1.845094198820975)","(6.257234120824399, 0.9006980409817609)","(2.2509746720329904, 7.045760554807533)"
vit_h_14_batch2-train,resnet-50_batch16-train,"(0.9313877677739832, 194.3402225755167)","(None, None)","(2.6212319790301444, 166.2676822633297)","(3.3539731682146545, 149.34271612178077)","(3.9433590249148596, 133.64236672934797)","(4.512635379061372, 116.44566377076666)","(5.069486932960405, 92.76910934369498)","(5.709003914745542, 67.38253257777876)","(6.2625055219187695, 36.37099365649882)","(5.34045393858478, 138.03694837165185)"
vit_h_14_batch2-train,bert-base-cased_batch16-train,"(0.8744125040988087, 30.472187561568266)","(1.7123997072348889, 26.834381551362682)","(2.4245630276179773, 23.015302199846236)","(3.1885137134729025, 19.618413403097087)","(3.787213572884772, 16.21725529944253)","(4.460844029354472, 12.764786795048142)","(5.038647215553856, 9.785571554355792)","(5.7028399018999165, 6.402251826504494)","(6.256551861663456, 3.21416449040946)","(2.1359519549508312, 25.673656836164444)"
vit_h_14_batch2-train,bert-base-cased_batch8-train,"(None, None)","(1.7034475744940507, 24.755028365136667)","(2.4178432394663, 21.648438380877213)","(3.202679943677008, 18.761359416834413)","(3.803099885189437, 15.235072406268596)","(4.476607983670819, 12.509528742596899)","(5.046386624940762, 9.450121079676334)","(5.687862392510981, 6.179435354094519)","(6.269253342204408, 3.1362351130923116)","(2.9576237158330807, 20.23416834406517)"
