workload1,workload2,"(LS10, BE90)","(LS20, BE80)","(LS30, BE70)","(LS40, BE60)","(LS50, BE50)","(LS60, BE40)","(LS70, BE30)","(LS80, BE20)","(LS90, BE10)","(LS100, BE100)"
vit_h_14_batch16-train,albert-base-v2_batch16-train,"(None, 28.861330326944756)","(None, 25.89695171297545)","(None, None)","(None, 20.36733951627569)","(None, 17.51505199781062)","(None, 14.07211961301671)","(None, None)","(None, None)","(None, 3.8778477944740666)","(None, 21.028914757791966)"
vit_h_14_batch16-train,resnet-50_batch8-train,"(None, None)","(None, None)","(None, None)","(None, 129.7554347826087)","(None, None)","(None, None)","(7.380924922154308, 86.77873693775557)","(None, None)","(9.468983698283747, 35.69593047703593)","(None, None)"
vit_h_14_batch16-train,bert-base-cased_batch2-train,"(None, None)","(None, None)","(3.040139339719737, 17.894099465888242)","(None, None)","(4.984201860175338, 13.543740124356159)","(None, None)","(7.034252806518872, 8.872557806058433)","(8.29281076201846, 6.23435507485949)","(9.384342657219918, 3.2732466639334508)","(None, None)"
vit_h_14_batch16-train,mobilenet_batch8-train,"(None, 204.57892622841075)","(None, 203.6518725842996)","(None, None)","(None, None)","(None, None)","(None, 195.47140846872202)","(None, 205.15574650912995)","(None, 193.34429963305075)","(None, 180.87121212121212)","(None, 182.09986890716243)"
albert-base-v2_batch8-train,vit_h_14_batch8-train,"(3.4467120181405893, 8.63398785139144)","(6.805074971164936, 7.787495158298167)","(10.167776676826081, 6.8800316985753645)","(13.226950993282063, 5.84198352163025)","(15.895182896495509, 4.940459061765438)","(None, None)","(21.72622621763969, 2.802754329778531)","(24.52506145697531, 1.9444037946414368)","(None, None)","(14.647742145487344, 5.649717514124293)"
albert-base-v2_batch8-train,albert-base-v2_batch8-train,"(3.2504469364537623, 27.322793186378448)","(6.46126802384968, 24.565309177445975)","(9.767055721052888, 21.523215927179784)","(12.73134504302723, 19.021200713295027)","(None, None)","(18.817486979959376, 12.772156698397493)","(21.562893160363604, 9.711045808823902)","(24.65297483433541, 6.431902235086027)","(None, None)","(16.169180690594217, 16.139200605220022)"
albert-base-v2_batch8-train,mobilenet_batch8-train,"(None, None)","(7.858546168958743, 201.2114827495391)","(11.611030478955007, 191.23904881101376)","(None, None)","(None, None)","(20.698576972833116, 197.8505762009582)","(22.786377708978332, 189.31978689133936)","(None, None)","(None, None)","(29.547038327526135, 117.24984653161448)"
albert-base-v2_batch16-train,resnet-50_batch8-train,"(3.650884198516828, 153.2136769277048)","(None, None)","(10.714285714285715, 133.2519403505712)","(None, None)","(17.031342400946187, 108.65391452748347)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)"
bert-base-cased_batch16-train,vit_h_14_batch2-train,"(3.2, 6.308523111984543)","(6.3938841108504905, 5.735821859187075)","(9.770421089557862, 5.050171203447865)","(12.836857607596606, 4.458606160346417)","(16.244100537811438, 3.7754123797946257)","(19.656619610835556, 3.1688884833301536)","(None, None)","(26.804004013965947, 1.703835860838537)","(None, None)","(25.370617402028643, 2.093253913891644)"
vit_h_14_batch8-train,albert-base-v2_batch2-train,"(0.9913258983890954, 24.553875916119992)","(None, None)","(2.831651023422148, 19.67056766476584)","(3.955086945360854, 17.380770547494272)","(4.968686920966823, 14.695513415222472)","(None, None)","(None, None)","(7.810165640596294, 6.583125255594825)","(None, None)","(7.681114160226978, 7.261924409968643)"
resnet-50_batch2-train,vit_h_14_batch8-train,"(22.029721834116604, 8.660069597941533)","(37.56925528563752, 7.906897319002945)","(43.30955487401935, 7.1735742051792455)","(45.86946599726152, 6.176232821341956)","(45.45353493970547, 5.301689740120052)","(45.65655407184209, 4.321279189137979)","(None, None)","(None, None)","(None, None)","(14.535372206351875, 8.975563909774436)"
resnet-50_batch2-train,mobilenet_batch16-train,"(25.33896421426984, 433.9060059633679)","(41.871115472685645, 403.85886084313466)","(45.018673665085295, 377.3305346339054)","(44.04855129209084, 382.09552388097023)","(44.49108079748164, 387.37482570668016)","(46.20325287475396, 400.8920372556736)","(None, None)","(None, None)","(None, None)","(47.31829573934837, 391.9456201102989)"
resnet-50_batch2-train,vit_h_14_batch16-train,"(22.50493416836835, 9.454714208368783)","(37.68675314716595, 8.46652315688279)","(44.53372083084024, 7.4254418575267644)","(46.835897707667215, 6.457379394282599)","(47.46281496003921, 5.466377129937359)","(46.75250240517471, 4.4570780178253955)","(None, None)","(None, None)","(None, None)","(9.156299424928646, 10.09103727013667)"
resnet-50_batch2-train,resnet-50_batch16-train,"(22.55217102913414, 177.44745093485076)","(36.782980415548266, 174.59864023310288)","(41.85197322222742, 163.05623732792657)","(45.84575339015072, 146.14317823155275)","(48.09603616946642, 135.7920462119529)","(None, None)","(None, None)","(None, None)","(None, None)","(39.74090488481956, 173.30157649994328)"
resnet-50_batch2-train,bert-base-cased_batch16-train,"(22.099866137953676, 30.049867236577942)","(36.84766897503937, 27.136486585276703)","(41.62994750756734, 23.940046693410036)","(45.793980051196044, 20.917389834328862)","(46.48541641078254, 17.774372725531506)","(45.40049054827441, 14.666603448548353)","(None, None)","(None, None)","(None, None)","(11.824597317243981, 31.69940222032451)"
resnet-50_batch2-train,mobilenet_batch2-train,"(25.415198792148967, 57.75627456909586)","(40.03396821545554, 58.27612509534707)","(43.14146108926231, 56.60936573799644)","(40.16837041491281, 57.09161560304887)","(39.83874792506521, 56.938440900283204)","(45.72025052192067, 51.986935220468155)","(None, None)","(None, None)","(None, None)","(47.19467804694364, 63.15093403868408)"
resnet-50_batch2-train,resnet-50_batch2-train,"(24.26170826290146, 46.95759065765212)","(39.8849828401818, 45.6664674237896)","(45.24622135543637, 47.42984852247331)","(45.03135094052821, 46.48898624802239)","(40.80527218560982, 47.82173259889834)","(None, None)","(None, None)","(None, None)","(None, None)","(48.45853234910985, 42.24729042247291)"
resnet-50_batch2-train,bert-base-cased_batch8-train,"(21.68965055562994, 27.920368781537658)","(36.85383717227471, 25.030962779479825)","(42.5531914893617, 22.172180841849993)","(42.797423245614034, 20.069616482172535)","(46.05610678849311, 16.723864606379458)","(46.90151647833991, 14.119411985321694)","(None, None)","(None, None)","(None, None)","(17.19126524731076, 28.89390519187359)"
resnet-50_batch2-train,vit_h_14_batch2-train,"(20.796157406786257, 6.3289042049107)","(34.98865765854621, 5.774928947209289)","(41.80681830796727, 5.179450327444307)","(43.87908239834203, 4.630808209380417)","(45.44231355734558, 4.0192756886429155)","(46.41324055850858, 3.4203339750190267)","(None, None)","(None, None)","(None, None)","(25.91899985615086, 6.191850098875093)"
resnet-50_batch2-train,albert-base-v2_batch2-train,"(21.376363314999846, 24.29179599798795)","(36.23979472824819, 21.92618185442344)","(43.66469783428438, 19.573147223677577)","(46.45008279163262, 17.62490987261997)","(45.8716778800299, 15.139119331432022)","(45.793264227134586, 12.680018474199102)","(None, None)","(None, None)","(None, None)","(31.171947038127893, 21.891031310808422)"
resnet-50_batch2-train,albert-base-v2_batch8-train,"(21.073971052755645, 27.64419615860858)","(36.573436707484966, 24.782187802516944)","(43.26039285214389, 21.91505632854322)","(45.519274489719436, 19.54616253855786)","(46.40849863525053, 16.48549791355417)","(None, None)","(None, None)","(None, None)","(None, None)","(15.148738623175126, 28.47101739401219)"
resnet-50_batch2-train,albert-base-v2_batch16-train,"(21.255726468110637, 29.070404886835306)","(35.59838725538401, 25.801429087774906)","(43.47786054305892, 22.89774970390841)","(46.48670714905343, 20.18729809982706)","(45.790837501714265, 17.30455456622069)","(None, None)","(None, None)","(None, None)","(None, None)","(12.244221295945435, 30.194572785839785)"
resnet-50_batch2-train,resnet-50_batch8-train,"(22.841787033926774, 152.99889856813857)","(37.735849056603776, 146.8242529066974)","(42.6859533432603, 130.62061890921524)","(46.39557623575426, 121.03929024081114)","(47.63554477741209, 112.58473327438846)","(None, None)","(None, None)","(None, None)","(None, None)","(46.433525589545155, 134.6136904237512)"
resnet-50_batch2-train,bert-base-cased_batch2-train,"(21.159276501564527, 21.88764343039066)","(36.168864827506766, 19.766594455370424)","(42.438313266022355, 17.816810790868434)","(44.43010360477269, 16.211701901190494)","(46.31167917732802, 14.013433078779556)","(45.41758090006598, 11.85678441611325)","(None, None)","(None, None)","(None, None)","(32.70472525122942, 19.57063219072471)"
resnet-50_batch2-train,mobilenet_batch8-train,"(25.4108870497727, 211.0205772683331)","(40.821087007231164, 219.6349001006181)","(43.746494671901296, 208.97155361050326)","(39.684437006932825, 226.50459531574265)","(47.02012383900929, 192.34642497482378)","(47.42037244326855, 196.47679053619646)","(None, None)","(None, None)","(None, None)","(45.44971859403207, 198.75130072840793)"
vit_h_14_batch16-train,mobilenet_batch16-train,"(None, 397.24424801767844)","(None, None)","(None, 354.1545949704485)","(None, 387.4239350912779)","(None, 379.5330352707402)","(None, 381.38025708224137)","(None, None)","(None, None)","(None, None)","(None, 366.16343158399235)"
vit_h_14_batch16-train,resnet-50_batch16-train,"(None, 191.1314028394521)","(None, 186.09182803556203)","(3.2349373230893654, 169.64583102031753)","(None, None)","(5.260562222587539, 139.88190598251475)","(6.163723916532906, 121.85979743201213)","(None, None)","(8.396431516605443, 73.53932043507557)","(None, None)","(9.530427876501538, 70.42772861356931)"
vit_h_14_batch16-train,mobilenet_batch2-train,"(None, 57.15140634350688)","(None, 55.24222704266088)","(None, 51.986935220468155)","(None, 54.099985837700046)","(None, 47.21878862793572)","(None, None)","(None, None)","(None, 50.11807924429284)","(None, None)","(None, 47.601246105919)"
vit_h_14_batch16-train,resnet-50_batch2-train,"(None, 41.55335581420646)","(None, 44.77262072198781)","(None, 44.49103191241556)","(None, None)","(None, 48.122952884857646)","(None, 45.68285099258551)","(None, 46.34797379276874)","(None, 38.26888399118413)","(None, None)","(None, 47.021171836533725)"
albert-base-v2_batch8-train,resnet-50_batch16-train,"(None, None)","(6.983849847228285, 181.78573553030753)","(None, None)","(None, None)","(16.043411584286893, 132.7598940006082)","(19.26484619928211, 115.84972895105955)","(21.50913090540871, 92.9412122502357)","(None, None)","(None, None)","(None, None)"
albert-base-v2_batch16-train,bert-base-cased_batch2-train,"(None, None)","(6.61653480754372, 19.86615429379835)","(None, None)","(None, None)","(None, None)","(19.26442272538936, 10.653007860628527)","(22.41171846768816, 8.464251362616222)","(None, None)","(None, None)","(27.37988392269491, 4.454563452781628)"
albert-base-v2_batch16-train,mobilenet_batch8-train,"(None, None)","(7.929624581836204, 201.15850447604)","(None, None)","(15.0093808630394, 193.56473270838612)","(None, None)","(None, None)","(23.446658851113718, 218.72316060692816)","(26.082231479804385, 194.6248885492294)","(None, None)","(30.681620082514964, 82.13287465061278)"
bert-base-cased_batch16-train,resnet-50_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(17.51505199781062, 110.22145278799682)","(20.460358056265985, 99.00861789671484)","(23.55501504192537, 78.92969678185855)","(26.95697252462416, 59.40671047004393)","(None, None)","(30.15481265425174, 33.549237018333514)"
bert-base-cased_batch8-train,resnet-50_batch8-train,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(19.875776397515526, 98.1437471899287)","(21.994289943956854, 79.02767002844583)","(24.83625487449362, 59.02348578491965)","(None, None)","(None, None)"
vit_h_14_batch8-train,mobilenet_batch16-train,"(None, 386.6885992661015)","(None, None)","(None, None)","(None, 361.14393760340346)","(None, 401.9994738226782)","(None, 418.51547521227064)","(None, 377.9371753648281)","(8.213552361396305, 321.7519477784797)","(None, None)","(None, 403.75214691504823)"
vit_h_14_batch8-train,resnet-50_batch8-train,"(None, 151.06277805239742)","(None, 149.20417927936725)","(None, None)","(None, None)","(5.303867403314917, 118.5139222834096)","(6.116207951070336, 108.30734335129004)","(7.137192704203014, 85.4442766873567)","(7.947771785410161, 63.96249319770606)","(None, None)","(8.90125173852573, 128.95603004472952)"
bert-base-cased_batch16-train,bert-base-cased_batch2-train,"(3.431696723802034, 22.0627562845427)","(None, None)","(None, None)","(12.999867046814295, 15.725018663532252)","(None, None)","(19.86538076127815, 10.93065109140895)","(None, None)","(26.848942582016132, 6.124020697952783)","(None, None)","(27.973441771773842, 5.10200137599431)"
vit_h_14_batch8-train,vit_h_14_batch8-train,"(None, None)","(None, None)","(None, None)","(None, 6.262230919765166)","(5.194805194805195, None)","(6.272050176401411, None)","(None, None)","(8.059641345960104, None)","(None, None)","(None, None)"
vit_h_14_batch16-train,albert-base-v2_batch2-train,"(1.0234923477954934, 24.584973366278852)","(2.0710633615947187, 22.120186345812247)","(None, None)","(4.0069167014489295, 17.47989370812109)","(5.010494955650349, 14.728964732312225)","(6.002626148940161, 11.982353261560249)","(None, None)","(None, None)","(None, None)","(9.056094388425286, 4.704037632301058)"
bert-base-cased_batch2-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.35020909009882, 2.063000179201287)"
bert-base-cased_batch2-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.78431733468317, 2.064275138386302)"
bert-base-cased_batch2-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(39.47423841226964, 1.7345588498265443)"
bert-base-cased_batch2-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(35.69805489910925, 55.28536097601382)"
bert-base-cased_batch2-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(39.5411769457571, 50.225757901526556)"
bert-base-cased_batch2-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.91370113445694, 67.41897313053768)"
bert-base-cased_batch2-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(67.89210507782238, 59.79930370673766)"
bert-base-cased_batch2-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.05926724137932, 68.48933519020743)"
bert-base-cased_batch2-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(43.4273445886601, 29.42514788411952)"
bert-base-cased_batch2-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(38.35114882790077, 37.38828082967293)"
bert-base-cased_batch2-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(38.73427373236752, 36.8926499952458)"
bert-base-cased_batch2-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(46.12889663042825, 40.437612519041686)"
bert-base-cased_batch16-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(50.46977324439366, 1.8374651487730027)"
bert-base-cased_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(48.746638627335415, 1.9268032089241411)"
bert-base-cased_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(54.127253011927785, 1.5984312303800805)"
bert-base-cased_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.04641428704306, 47.97995358103806)"
bert-base-cased_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.380470100898776, 45.66692080620883)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(80.73235781734304, 62.4165018970769)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(82.44023083264634, 50.51903114186851)"
bert-base-cased_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(80.75756523349771, 63.8469422617014)"
bert-base-cased_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(57.45334278289629, 26.027458521533024)"
bert-base-cased_batch16-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.42292650581214, 33.41850650282794)"
bert-base-cased_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.816549051774125, 32.38190619262227)"
bert-base-cased_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(61.332055582175364, 34.45631010679096)"
bert-base-cased_batch8-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(46.16986647948597, 2.0117387873807124)"
bert-base-cased_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(46.58939129297703, 1.9687546250245234)"
bert-base-cased_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.05752320915111, 1.669090001806747)"
bert-base-cased_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(46.79496893468708, 49.049353812558394)"
bert-base-cased_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(48.85024154589372, 46.88409433015554)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(78.42180984661904, 63.97546146683463)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(79.33688573120189, 52.77426350984999)"
bert-base-cased_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(77.46946967820975, 65.23590767555189)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(56.01750547045952, 26.1127063890883)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(48.9596773624948, 33.98713802895038)"
bert-base-cased_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(49.735257547604746, 32.82386780215442)"
bert-base-cased_batch8-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(56.631171345595355, 37.672558379563924)"
wav2vec2-base-960h_batch2-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27.048782669264938, 1.6505480335267568)"
wav2vec2-base-960h_batch2-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(26.844265602220705, 2.0116305347690604)"
wav2vec2-base-960h_batch2-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(28.066583610577556, 1.7444663867739965)"
wav2vec2-base-960h_batch2-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(26.21571492223362, 51.306267227462904)"
wav2vec2-base-960h_batch2-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(26.889450165144744, 49.39629104903682)"
wav2vec2-base-960h_batch2-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(41.832956676443715, 64.13177762525739)"
wav2vec2-base-960h_batch2-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(42.879195014578926, 52.343820023303756)"
wav2vec2-base-960h_batch2-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(41.84893365697893, 66.46843745109476)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(29.735454130154906, 27.14805485586342)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27.063812716696752, 35.05522553249159)"
wav2vec2-base-960h_batch2-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(27.785337179556958, 33.71860606587295)"
wav2vec2-base-960h_batch2-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(32.280111455759425, 38.15247925785588)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.77916992952233, None)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.93406593406593, None)"
wav2vec2-base-960h_batch16-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(65.56343577620173, None)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(34.110147350820355, 50.18367741519689)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(35.3063768056719, 48.286411178634914)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(53.451690648340374, 64.19345974168728)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(54.43822773325268, 51.53547476173667)"
wav2vec2-base-960h_batch16-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(52.674378951234225, 65.34448516042406)"
wav2vec2-base-960h_batch16-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(38.75624104009096, 26.777087646652866)"
wav2vec2-base-960h_batch16-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, 64.56346294937637)"
wav2vec2-base-960h_batch16-inf,bert-base-cased_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(41.184041184041185, 37.55144032921811)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.67014795178924, 2.0454289775923256)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.83229142153603, 2.001695881232711)"
wav2vec2-base-960h_batch8-inf,whisper-large-v2_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.003731031804506, 1.6094224368118806)"
wav2vec2-base-960h_batch8-inf,bert-base-cased_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(32.70144601706607, 50.173437718139546)"
wav2vec2-base-960h_batch8-inf,bert-base-cased_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(33.91930612560985, 48.5019620870793)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.12131593653571, 64.24642464246425)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(51.93084718818309, 51.45374449339207)"
wav2vec2-base-960h_batch8-inf,vit-base-patch16-224_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(50.648548486720195, 65.45709281961472)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch2-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(36.88433745622202, 26.681336817494156)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch16-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(64.51612903225806, None)"
wav2vec2-base-960h_batch8-inf,wav2vec2-base-960h_batch8-inf,"(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(None, None)","(34.750825894426086, 33.80968978738237)"
